Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Connector Type","Number of Contacts","Gender","Specifications","Mounting Type","Mounting Feature","Termination","Features","Ingress Protection","Operating Temperature","Number of Ports","Current Rating (Amps)","Voltage - Rated","Shielding","Mating Cycles","URL"
"https://www.molex.com/en-us/products/part-detail/473460001?display=pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/594/0473460001.jpg","WM17141TR-ND,WM17141CT-ND,WM17141DKR-ND","0473460001","Molex","Molex","CONN RCPT USB2.0 MICRO B SMD R/A","18.076","0.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","47346","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/molex/0473460001/1782470"
"https://www.hirose.com/product/document?clcode=CL0242-0056-3-30&productname=ZX62D-B-5PA8(30)&series=ZX&documenttype=Catalog&lang=en&documentid=D31704_en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4841/ZX20-B-5S-UNIT%2830%29.jpg","H125237-ND","ZX20-B-5S-UNIT(30)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN PLG USB2.0 MICRO B VERT","7.188","0.89","0","1","Tray","ZX","Active","USB - micro B","5","Plug","USB 2.0","Through Hole","Vertical","Solder","-","-","-30°C ~ 85°C","1","1.8A","30VAC","-","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX20-B-5S-UNIT-30/5994703"
"https://www.molex.com/en-us/products/part-detail/475901001?display=pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2328/0475901001.JPG","WM14336TR-ND,WM14336CT-ND,WM14336DKR-ND","0475901001","Molex","Molex","CONN RCPT MICRO USB AB 5P SMD RA","29.335","0.9","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","47590","Active","USB - micro AB","5","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Pick and Place, Solder Retention","-","-35°C ~ 85°C","1","1A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/molex/0475901001/4553737"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/410/2040343.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1231/2040343-2.JPG","A108264TR-ND","2040343-2","TE Connectivity AMP Connectors","TE Connectivity AMP Connectors","CONN RCPT USB2.0 MICRO B SMD","0","0.91021","0","6000","Tape & Reel (TR)","-","Obsolete","USB - micro B","5","Receptacle","USB 2.0","Board Cutout, Surface Mount; Through Hole","Horizontal, Mid Mount","Solder","-","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","-","10000","https://www.digikey.be/en/products/detail/te-connectivity-amp-connectors/2040343-2/4022376"
"https://www.hirose.com/product/document?clcode=CL0242-0056-3-30&productname=ZX62D-B-5PA8(30)&series=ZX&documenttype=Catalog&lang=en&documentid=D31704_en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1/ZX62R-B-5P.jpg","H125274TR-ND,H125274CT-ND,H125274DKR-ND","ZX62R-B-5P(30)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN RCPT USB2.0 MICRO B SMD R/A","5.105","0.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ZX","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal, Reverse Mount","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX62R-B-5P-30/5994740"
"https://www.hirose.com/product/download/?distributor=digikey&type=specSheet&lang=en&num=ZX62RD-AB-5P8(30)","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/969/ZX62RD-AB-5P8.JPG","H125777TR-ND,H125777CT-ND,H125777DKR-ND","ZX62RD-AB-5P8(30)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN RCPT USB2.0 MICRO AB SMD RA","0","0.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ZX","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal, Reverse Mount","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX62RD-AB-5P8-30/5994880"
"https://datasheet.weidmueller.com/pdf/en/2762070000/scope/1/","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7135/MFG_2762070000.jpg","281-2762070000-ND","2762070000","Weidmüller","Weidmüller","USB-MIC2.0B S1V 1N1 RL BK","0","0.92653","0","2000","Box","Omnimate Data","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Through Hole","Vertical","Solder","-","IP20","-30°C ~ 80°C","1","1A","48V","Shielded","10000","https://www.digikey.be/en/products/detail/weidmüller/2762070000/22137800"
"https://www.kycon.com/Pub_Eng_Draw/KMMX-BSMT35S-BTR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/427/MFG_KMMX-BSMT35S-B30TR.jpg","2092-KMMX-BSMT35S-B30TR-ND,2092-KMMX-BSMT35S-B30CT-ND,2092-KMMX-BSMT35S-B30DKR-ND","KMMX-BSMT35S-B30TR","Kycon, Inc.","Kycon, Inc.","CONN RCPT USB MICRO B SMD RA","5.057","0.93","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KMMX","Active","USB - micro B","5","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-30°C ~ 80°C","1","1A","30VAC/DC","Shielded","10000","https://www.digikey.be/en/products/detail/kycon-inc/KMMX-BSMT35S-B30TR/9990127"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1094/ZX_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/19/ZX60-B-5S%2801%29.jpg","H124527TR-ND","ZX60-B-5S(01)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN PLUG USB2.0 MICRO B SMD R/A","0","0.94339","0","1300","Tape & Reel (TR)","ZX","Obsolete","USB - micro B","5","Plug","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-30°C ~ 85°C","1","1A per Contact","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX60-B-5S-01/5134932"
"https://app.adam-tech.com/resources/download/65/ecatalog-2025-1.pdf","-","2057-MCR-AB-S-VT-ND","MCR-AB-S-VT","Adam Tech","Adam Tech","CONNECTOR, MICRO USB CONNECTOR","0","0.94835","0","10000","Bulk","MCR","Active","USB - micro AB","5","Receptacle","-","Through Hole","Vertical","Solder","-","-","-20°C ~ 85°C","1","-","-","Shielded","-","https://www.digikey.be/en/products/detail/adam-tech/MCR-AB-S-VT/26686475"
"http://www.assmann-wsw.com/uploads/datasheets/AU-Y1009_3-AB-R.pdf","-","AU-Y1009/3-AB-TR-R-ND","AU-Y1009/3-AB-TR-R","Assmann WSW Components","Assmann WSW Components","CONN RCPT USB3.0 MICRO AB SMD RA","0","0.95056","0","1500","Tape & Reel (TR)","-","Obsolete","USB - micro AB","10","Receptacle","USB 3.2 Gen 1 (USB 3.1 Gen 1, Superspeed (USB 3.0))","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-","1","-","-","-","-","https://www.digikey.be/en/products/detail/assmann-wsw-components/AU-Y1009-3-AB-TR-R/2699961"
"http://www.assmann-wsw.com/uploads/datasheets/AU-Y1009_3-B-R.pdf","-","AU-Y1009/3-B-TR-R-ND","AU-Y1009/3-B-TR-R","Assmann WSW Components","Assmann WSW Components","CONN RCPT USB3.0 MICRO B SMD R/A","0","0.95056","0","1500","Tape & Reel (TR)","-","Obsolete","USB - micro B","10","Receptacle","USB 3.2 Gen 1 (USB 3.1 Gen 1, Superspeed (USB 3.0))","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-","1","-","-","-","-","https://www.digikey.be/en/products/detail/assmann-wsw-components/AU-Y1009-3-B-TR-R/2699962"
"https://www.molex.com/en-us/products/part-detail/1050170002?display=pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5351/MFG_1050170002.jpg","23-1050170002TR-ND,23-1050170002CT-ND,23-1050170002DKR-ND","1050170002","Molex","Molex","CONN RCPT USB2.0 MICRO B SMD R/A","3.910","0.98","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","105017","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Bottom Mount, Horizontal","Solder","Board Lock","-","-30°C ~ 85°C","1","1A, 1.8A","30V","Shielded","10000","https://www.digikey.be/en/products/detail/molex/1050170002/7785573"
"https://www.molex.com/pdm_docs/sd/2049261104_sd.pdf","-","2049261104-ND","2049261104","Molex","Molex","CONN WATER PROOF MICRO USB","0","0.99734","0","3500","Bulk","204926","Obsolete","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","IP67 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/molex/2049261104/9693783"
"https://www.molex.com/en-us/products/part-detail/1051330011?display=pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/1051330011.jpg","WM10134TR-ND,WM10134CT-ND,WM10134DKR-ND","1051330011","Molex","Molex","CONN RCPT USB2.0 MICRO B SMD","25.142","1.01","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","105133","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount","Vertical","Solder","Pick and Place","-","-35°C ~ 85°C","1","1A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/molex/1051330011/4356675"
"-","-","123-A-USBB-M5-SMD-TOP-ND","A-USB B-M5-SMD-TOP","Assmann WSW Components","Assmann WSW Components","USB","0","1.01864","0","3000","Bulk","-","Active","USB - micro B","5","Receptacle","-","Surface Mount, Through Hole","Flange, Vertical","Solder","-","-","-40°C ~ 85°C","1","1.5A","30VAC/DC","Shielded","1500","https://www.digikey.be/en/products/detail/assmann-wsw-components/A-USB-B-M5-SMD-TOP/25801219"
"http://www.cnctech.us/pdfs/1002-005-12100-TR.PDF","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2612/1002-005-12100-TR.jpg","1175-1002-005-12100-TR-ND,1175-1002-005-12100-CT-ND,1175-1002-005-12100-DKR-ND","1002-005-12100-TR","CNC Tech","CNC Tech","USB 2.0 MICRO B SOCKET SMD TYPE","1.830","1.02","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","-","-","-40°C ~ 105°C","1","1A","30VAC/DC","Unshielded","-","https://www.digikey.be/en/products/detail/cnc-tech/1002-005-12100-TR/11312482"
"https://app.adam-tech.com/resources/download/65/ecatalog-2025-1.pdf","-","2057-MCR-AB-S-VT-T/RTR-ND","MCR-AB-S-VT-T/R","Adam Tech","Adam Tech","MICRO USB ABF 1PORT STR SG BK TR","0","1.03233","0","3000","Tape & Reel (TR)","MCR","Active","USB - micro AB","5","Receptacle","-","Through Hole","Vertical","Solder","-","-","-20°C ~ 85°C","1","-","-","Shielded","-","https://www.digikey.be/en/products/detail/adam-tech/MCR-AB-S-VT-T-R/26686897"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1094/ZX_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4819/ZX80-B-5P.jpg","ZX80-B-5P(01)-ND","ZX80-B-5P(01)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN RCPT USB2.0 MICRO B SMD","0","1.03348","0","400","Tape & Reel (TR)","ZX","Obsolete","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Through Hole","Vertical","Solder","-","-","-30°C ~ 85°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX80-B-5P-01/5134949"
"https://tensility.s3.us-west-2.amazonaws.com/uploads/pdffiles/54-00279.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4701/MFG_54-00279.jpg","839-54-00279TR-ND","54-00279","Tensility International Corp","Tensility International Corp","CONN RCPT USB2.0 MICRO B SMD RA","0","1.03541","0","1000","Tape & Reel (TR)","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","IPX6 - Waterproof","-40°C ~ 85°C","1","0.5A, 3A","30VDC","Shielded","5000","https://www.digikey.be/en/products/detail/tensility-international-corp/54-00279/15667374"
"https://www.hirose.com/product/document?clcode=CL0242-0056-3-30&productname=ZX62D-B-5PA8(30)&series=ZX&documenttype=Catalog&lang=en&documentid=D31704_en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1/ZX40-A-5S-UNIT.jpg","H125259-ND","ZX40-A-5S-UNIT(30)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN PLUG USB2.0 MICRO A SLD","1.007","1.04","0","1","Tray","ZX","Active","USB - micro A","5","Plug","USB 2.0","Free Hanging (In-Line)","-","Solder","-","-","-30°C ~ 85°C","1","1A per Contact","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX40-A-5S-UNIT-30/5994725"
"https://www.molex.com/en-us/products/part-detail/1051330001?display=pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/527/1051330001.JPG","WM9734TR-ND,WM9734CT-ND,WM9734DKR-ND","1051330001","Molex","Molex","CONN RCPT USB2.0 MICRO B SMD","18.219","1.05","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","105133","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount","Vertical","Solder","Pick and Place","-","-35°C ~ 85°C","1","1A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/molex/1051330001/3313407"
"https://www.molex.com/pdm_docs/sd/474910001_sd.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/525/0474910001.JPG","WM17142TR-ND,WM17142CT-ND,WM17142DKR-ND","0474910001","Molex","Molex","CONN RCPT MICRO USB B 5POS SMD","10.662","1.05","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","47491","Active","USB - micro B","5","Receptacle","-","Board Cutout, Surface Mount, Right Angle","Horizontal, Mid Mount","Solder","Solder Retention","-","-35°C ~ 85°C","1","1A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/molex/0474910001/1782471"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_micro_usb_2_gmcb05.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5560/GMCB05B11124H1EU.jpg","664-GMCB05B11124H1EUTR-ND,664-GMCB05B11124H1EUCT-ND,664-GMCB05B11124H1EUDKR-ND","GMCB05B11124H1EU","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","MICRO USB B 5POS , VERTICAL SMT","3.231","1.05","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMCB05","Active","USB - micro B","5","Receptacle","-","Surface Mount, Through Hole","Vertical","Solder","-","-","-40°C ~ 85°C","1","1A, 1.8A","30VDC","Shielded","10000","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/GMCB05B11124H1EU/16819071"
"https://www.hirose.com/product/document?clcode=CL0242-0056-3-30&productname=ZX62D-B-5PA8(30)&series=ZX&documenttype=Catalog&lang=en&documentid=D31704_en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1/ZX40-B-5S-UNIT%2812%29.jpg","H125260-ND","ZX40-B-5S-UNIT(31)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN PLUG USB2.0 MICRO B SLD","0","1.06","0","1","Tray","ZX","Active","USB - micro B","5","Plug","USB 2.0","Free Hanging (In-Line)","-","Solder","-","-","-30°C ~ 85°C","1","1A per Contact","30VAC","-","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX40-B-5S-UNIT-31/5994726"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_micro_usb_2_gmcb05.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5614/GMCB05B23124H1EU.jpg","664-GMCB05B23124H1EUTR-ND,664-GMCB05B23124H1EUCT-ND,664-GMCB05B23124H1EUDKR-ND","GMCB05B23124H1EU","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","MICRO USB B SMT VT 5POS 30U"" BLA","4.734","1.07","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMCB05","Active","USB - micro B","5","Receptacle","-","Surface Mount, Through Hole","Vertical","Solder","-","-","-40°C ~ 85°C","1","1A, 1.8A","30VDC","Shielded","10000","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/GMCB05B23124H1EU/16819079"
"https://www.molex.com/en-us/products/part-detail/1051330021?display=pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4056/1051330021.jpg","WM20678TR-ND,WM20678CT-ND,WM20678DKR-ND","1051330021","Molex","Molex","CONN RCPT USB2.0 MICRO B SMD","10.894","1.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","105133","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount","Vertical","Solder","Cover, Pick and Place","-","-35°C ~ 85°C","1","1A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/molex/1051330021/10321784"
"https://www.molex.com/pdm_docs/pk/PK-105133-001.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/961/1051330002.jpg","WM20677TR-ND,WM20677CT-ND,WM20677DKR-ND","1051330002","Molex","Molex","CONN RCPT USB2.0 MICRO B SMD","19.059","1.09","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","105133","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount","Vertical","Solder","Pick and Place","-","-30°C ~ 85°C","1","1A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/molex/1051330002/6823031"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_micro_usb_3_1_gsb343.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3701/GSB343T33HR.jpg","664-GSB343T33HRTR-ND,664-GSB343T33HRCT-ND,664-GSB343T33HRDKR-ND","GSB343T33HR","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","USB3.0, MICRO B, RECEPTACLE,RIGH","10.182","1.09","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","USB - micro B","10","Receptacle","USB 3.2 Gen 1 (USB 3.1 Gen 1, Superspeed (USB 3.0))","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-55°C ~ 85°C","1","0.25A, 1.8A","30VAC","Shielded","-","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/GSB343T33HR/13683077"
"https://www.we-online.com/catalog/datasheet/629105136821.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1122/629105136821.JPG","732-3155-2-ND,732-3155-1-ND,732-3155-6-ND","629105136821","Würth Elektronik","Würth Elektronik","CONN RCPT USB2.0 MICRO B SMD R/A","3.209","1.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WR-COM","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-40°C ~ 105°C","1","1A, 1.8A","30V","Shielded","10000","https://www.digikey.be/en/products/detail/würth-elektronik/629105136821/2627271"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_micro_usb_3_1_gsb343.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3757/GSB343K331HR.jpg","664-GSB343K331HRTR-ND,664-GSB343K331HRCT-ND,664-GSB343K331HRDKR-ND","GSB343K331HR","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","USB3.0, MICRO B, RECEPTACLE,RIGH","5.084","1.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","USB - micro B","10","Receptacle","USB 3.2 Gen 1 (USB 3.1 Gen 1, Superspeed (USB 3.0))","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-55°C ~ 85°C","1","0.25A, 1.8A","30VAC","Shielded","-","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/GSB343K331HR/13682996"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_micro_usb_2_gmcb05.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5788/MFG_GMCB05B13124H1EU.jpg","664-GMCB05B13124H1EUTR-ND,664-GMCB05B13124H1EUCT-ND,664-GMCB05B13124H1EUDKR-ND","GMCB05B13124H1EU","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","USB2.0, MICRO B, 5 POST, VERTICA","7.405","1.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMCB05","Active","USB - micro B","5","Receptacle","-","Surface Mount, Through Hole","Vertical","Solder","-","-","-40°C ~ 85°C","1","1A, 1.8A","30VDC","Shielded","10000","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/GMCB05B13124H1EU/16819084"
"https://www.hirose.com/en/product/document?clcode=CL0242-0051-0-30&productname=ZX80-B-5P(30)&series=ZX&documenttype=2DDrawing&lang=en&documentid=0001147797","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4819/ZX80-B-5P.jpg","H125262-ND","ZX80-B-5P(30)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN RCPT USB2.0 MICRO B SMD","18.971","1.14","0","1","Tray","ZX","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Through Hole","Vertical","Solder","Pick and Place","-","-30°C ~ 85°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX80-B-5P-30/5994728"
"https://www.hirose.com/product/download/?distributor=digikey&type=specSheet&lang=en&num=ZX360D-B-10P(30)","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4819/ZX360D-B-10P.jpg","H125269TR-ND,H125269CT-ND,H125269DKR-ND","ZX360D-B-10P(30)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN RCPT USB3.0 MICRO B SMD R/A","3.529","1.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ZX360","Active","USB - micro B","10","Receptacle","USB 3.2 Gen 1 (USB 3.1 Gen 1, Superspeed (USB 3.0))","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-30°C ~ 85°C","1","1A per Contact","30VAC","-","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX360D-B-10P-30/5994735"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_usb_3_1_gen2_gsb4x.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1226/GSB443T33HR.jpg","GSB443T33HRTR-ND,GSB443T33HRCT-ND,GSB443T33HRDKR-ND","GSB443T33HR","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","CONN RCPT USB3.1 MICRO B SMD R/A","476","1.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GSB4","Active","USB - micro B","10","Receptacle","USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1))","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide, Pick and Place","-","-","1","-","-","Shielded","5000","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/GSB443T33HR/4883790"
"https://www.hirose.com/product/document?clcode=CL0242-0056-3-30&productname=ZX62D-B-5PA8(30)&series=ZX&documenttype=Catalog&lang=en&documentid=D31704_en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/527/ZX62WRD-B-5PC.JPG","H12192TR-ND,H12192CT-ND,H12192DKR-ND","ZX62WRD-B-5PC","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN RCPT USB2.0 MICRO B SMD R/A","4.551","1.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ZX62W","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal, Reverse Mount","Solder","-","Splash Proof","-30°C ~ 85°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX62WRD-B-5PC/3761053"
"https://www.kycon.com/Pub_Eng_Draw/KMMVX-SMT-BS-BTR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2704/KMMVX-SMT-BS-BTR.jpg","2092-KMMVX-SMT-BS-BTR-ND,2092-KMMVX-SMT-BS-BCT-ND,2092-KMMVX-SMT-BS-BDKR-ND","KMMVX-SMT-BS-BTR","Kycon, Inc.","Kycon, Inc.","MICRO VERTTICAL USB SMT B TYPE S","1.571","1.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KMMVX-SMT","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount","Vertical","Solder","-","-","-40°C ~ 105°C","1","1.5A","30VAC/DC","Shielded","10000","https://www.digikey.be/en/products/detail/kycon-inc/KMMVX-SMT-BS-BTR/10247093"
"https://www.kycon.com/Pub_Eng_Draw/KMMX-ABSMT5SG-30TR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2937/KMMX-ABSMT5SG-30TR.jpg","2092-KMMX-ABSMT5SG-30TR-ND,2092-KMMX-ABSMT5SG-30CT-ND,2092-KMMX-ABSMT5SG-30DKR-ND","KMMX-ABSMT5SG-30TR","Kycon, Inc.","Kycon, Inc.","CONN RCPT USB MICRO AB SMD RA","11.215","1.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KMMX","Active","USB - micro AB","5","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-30°C ~ 85°C","1","1.5A","5VAC","Shielded","10000","https://www.digikey.be/en/products/detail/kycon-inc/KMMX-ABSMT5SG-30TR/9990126"
"https://www.cuidevices.com/product/resource/uj2-mibh-4-msmt.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1802/MFG_UJ2-MIBH-4-MSMT.jpg","102-4008-2-ND,102-4008-1-ND","UJ2-MIBH-4-MSMT-TR","Same Sky (Formerly CUI Devices)","Same Sky (Formerly CUI Devices)","CONN RCPT USB2.0 MICRO B SMD","0","1.16","0","1","Tape & Reel (TR),Cut Tape (CT)","UJ2","Obsolete","USB - micro B","5","Receptacle","USB 2.0","Board Cutout, Surface Mount, Right Angle; Through Hole","Horizontal, Mid Mount","Solder","Solder Retention","-","-25°C ~ 85°C","1","0.5A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/same-sky-formerly-cui-devices/UJ2-MIBH-4-MSMT-TR/6187923"
