Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Technology","Type","Isolated Power","Number of Channels","Inputs - Side 1/Side 2","Channel Type","Voltage - Isolation","Common Mode Transient Immunity (Min)","Data Rate","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Voltage - Supply","Grade","Qualification","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","URL"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1301ARWZ-RLTR-ND,ADUM1301ARWZ-RLCT-ND,ADUM1301ARWZ-RLDKR-ND","ADUM1301ARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","2.595","5.54","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301ARWZ-RL/655644"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1301ARWZ-ND","ADUM1301ARWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","0","5.54","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301ARWZ/655695"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3470_3471_3472_3473_3474.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","ADUM3472WARSZ-RL7-ND","ADUM3472WARSZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 20-SSOP","0","5.57112","0","500","Tape & Reel (TR)","-","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 3.6V, 4.5V ~ 5.5V","Automotive","-","-40°C ~ 105°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3472WARSZ-RL7/5887118"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1410_1411_1412.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1412ARWZ-ND","ADUM1412ARWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 16SOIC","410","5.63","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1412ARWZ/1246098"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum2250_adum2251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM2251WARWZ-RL-ND","ADUM2251WARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 2CH I2C 16-SOIC","0","5.69405","0","1000","Tape & Reel (TR)","-","Active","Magnetic Coupling","I2C","No","2","2/1","Bidirectional, Unidirectional","5000Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","Automotive","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM2251WARWZ-RL/5887105"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum4400_4401_4402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM4402CRWZ-RLTR-ND","ADUM4402CRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","0","5.75089","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM4402CRWZ-RL/2079350"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum4400_4401_4402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/505%7ERI-16-1%7ERI%7E16.jpg","ADUM4402CRIZ-RLTR-ND","ADUM4402CRIZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","0","5.75089","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC-IC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM4402CRIZ-RL/2780659"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2400_2401_2402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/505%7ERI-16-1%7ERI%7E16.jpg","ADUM2402CRIZ-RLTR-ND","ADUM2402CRIZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","0","5.75089","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC-IC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM2402CRIZ-RL/2780661"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1440-1441-1442-1445-1446-1447.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","ADUM1442ARQZ-RL7TR-ND,ADUM1442ARQZ-RL7CT-ND,ADUM1442ARQZ-RL7DKR-ND","ADUM1442ARQZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SSOP","2.663","5.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","2Mbps","180ns, 180ns","8ns","2ns, 2ns","2.25V ~ 3.6V","-","-","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1442ARQZ-RL7/4916451"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1440-1441-1442-1445-1446-1447.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","505-ADUM1442ARQZ-ND","ADUM1442ARQZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SSOP","836","5.87","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","2Mbps","180ns, 180ns","8ns","2ns, 2ns","2.25V ~ 3.6V","-","-","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1442ARQZ/4461940"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1440-1441-1442-1445-1446-1447.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","505-ADUM1447ARQZ-RL7TR-ND,505-ADUM1447ARQZ-RL7CT-ND,505-ADUM1447ARQZ-RL7DKR-ND","ADUM1447ARQZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SSOP","1.913","5.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","2Mbps","180ns, 180ns","8ns","2ns, 2ns","2.25V ~ 3.6V","-","-","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1447ARQZ-RL7/4916457"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3480_3481_3482.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","ADUM3482BRSZ-RL7TR-ND,ADUM3482BRSZ-RL7CT-ND,ADUM3482BRSZ-RL7DKR-ND","ADUM3482BRSZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 20SSOP","1.109","5.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","25kV/µs","25Mbps","33ns, 33ns","3ns","2.5ns, 2.5ns","1.8V ~ 5.5V, 3V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3482BRSZ-RL7/3775258"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1301BRWZ-RLTR-ND,ADUM1301BRWZ-RLCT-ND,ADUM1301BRWZ-RLDKR-ND","ADUM1301BRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","0","5.96","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301BRWZ-RL/655646"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1402ARWZ-RLTR-ND,ADUM1402ARWZ-RLCT-ND,ADUM1402ARWZ-RLDKR-ND","ADUM1402ARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","131","5.97","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1402ARWZ-RL/655655"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1402ARWZ-ND","ADUM1402ARWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","5.97","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1402ARWZ/655700"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1440-1441-1442-1445-1446-1447.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","505-ADUM1447ARQZ-ND","ADUM1447ARQZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SSOP","1.887","6.04","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","2Mbps","180ns, 180ns","8ns","2ns, 2ns","2.25V ~ 3.6V","-","-","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1447ARQZ/4461943"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3300_3301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM3301BRWZ-ND","ADUM3301BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","186","6.04","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3301BRWZ/1068900"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3480_3481_3482.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","ADUM3482BRSZ-ND","ADUM3482BRSZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 20SSOP","4.462","6.1","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","25kV/µs","25Mbps","33ns, 33ns","3ns","2.5ns, 2.5ns","1.8V ~ 5.5V, 3V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3482BRSZ/3602830"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1301BRWZ-ND","ADUM1301BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","232","6.14","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301BRWZ/655645"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum2250_adum2251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM2250WARWZ-RLTR-ND","ADUM2250WARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 2CH I2C 16-SOIC","0","6.14847","0","1000","Tape & Reel (TR)","-","Active","Magnetic Coupling","I2C","No","2","2/2","Bidirectional","5000Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","Automotive","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM2250WARWZ-RL/5887104"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1250_1251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7041/MFG_505%7ER-8%7ER%7E8.jpg","505-ADUM1250ARZ-RL7TR-ND,505-ADUM1250ARZ-RL7CT-ND,505-ADUM1250ARZ-RL7DKR-ND","ADUM1250ARZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 2CH I2C 8-SOIC","5.646","6.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","I2C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1250ARZ-RL7/1240292"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1250_1251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7041/MFG_505%7ER-8%7ER%7E8.jpg","505-ADUM1250ARZ-ND","ADUM1250ARZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 2CH I2C 8-SOIC","5.064","6.21","0","1","Tube","iCoupler®","Active","Magnetic Coupling","I2C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1250ARZ/1242409"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1301WSRWZ-RLTR-ND,505-ADUM1301WSRWZ-RLCT-ND,505-ADUM1301WSRWZ-RLDKR-ND","ADUM1301WSRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","1.000","6.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","Automotive","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301WSRWZ-RL/1873637"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3470_3471_3472_3473_3474.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","505-ADUM3472CRSZ-RL7TR-ND","ADUM3472CRSZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 20-SSOP","0","6.30056","0","500","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","25Mbps","60ns, 60ns","8ns","2.5ns, 2.5ns","3V ~ 3.6V, 4.5V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3472CRSZ-RL7/2415017"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3400_3401_3402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM3402ARWZ-RLTR-ND,ADUM3402ARWZ-RLCT-ND,ADUM3402ARWZ-RLDKR-ND","ADUM3402ARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","2.960","6.31","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3402ARWZ-RL/1033766"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1301WSRWZ-ND","ADUM1301WSRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","241","6.4","0","1","Tube","-","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","Automotive","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301WSRWZ/1873712"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3400_3401_3402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM3402BRWZ-RLTR-ND,505-ADUM3402BRWZ-RLCT-ND,505-ADUM3402BRWZ-RLDKR-ND","ADUM3402BRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","5.469","6.43","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3402BRWZ-RL/1033767"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3400_3401_3402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM3402ARWZ-ND","ADUM3402ARWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","287","6.49","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3402ARWZ/1068906"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3300_3301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM3301CRWZ-RLTR-ND,ADUM3301CRWZ-RLCT-ND,ADUM3301CRWZ-RLDKR-ND","ADUM3301CRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","2.283","6.52","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3301CRWZ-RL/1033762"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum7440_7441_7442.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","ADUM7442CRQZ-ND","ADUM7442CRQZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 1KV 4CH GP 16-SSOP","2.429","6.55","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","1000Vrms","15kV/µs","25Mbps","50ns, 50ns","5ns","2ns, 2ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM7442CRQZ/2237746"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum7440_7441_7442.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","ADUM7442CRQZ-RL7TR-ND,ADUM7442CRQZ-RL7CT-ND,ADUM7442CRQZ-RL7DKR-ND","ADUM7442CRQZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 1KV 4CH GP 16-SSOP","559","6.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","1000Vrms","15kV/µs","25Mbps","50ns, 50ns","5ns","2ns, 2ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM7442CRQZ-RL7/2261107"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1301CRWZ-RLTR-ND,505-ADUM1301CRWZ-RLCT-ND,505-ADUM1301CRWZ-RLDKR-ND","ADUM1301CRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","2.318","6.57","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301CRWZ-RL/655648"
